tsize,tcount,CHPCount,ppv,pw,pc,ebat,pbat1,pmgi,mintimeup,mintimedown,cbatinitial,socinitial,socmin,socmax,clearingprice,costa,costb,costc,
,,,4.29446,1.363975,5.519084,,,,,,,,,,54.86,,,,
,,,4.294461,1.381834,5.519084,,,,,,,,,,54.86,,,,
,,,4.27388,1.345276,5.519084,,,,,,,,,,54.86,,,,
,,,4.273317,1.377716,5.56749,,,,,,,,,,54.86,,,,
,,,4.275594,1.357616,5.567315,,,,,,,,,,54.86,,,,
,,,4.275681,1.35762,5.567315,,,,,,,,,,54.86,,,,
,,,4.278259,1.372324,5.567315,,,,,,,,,,54.86,,,,
,,,4.278283,1.364013,5.567315,,,,,,,,,,54.86,,,,
,,,4.286635,1.363654,5.518909,,,,,,,,,,54.86,,,,
,,,4.289055,1.362653,5.518909,,,,,,,,,,54.86,,,,
,,,4.289088,1.362651,6.077307,,,,,,,,,,54.86,,,,
,,,4.289419,1.362826,6.043015,,,,,,,,,,54.86,,,,
,,,4.290198,1.362842,5.800994,,,,,,,,,,54.86,,,,
,,,4.282856,1.379433,6.236633,,,,,,,,,,54.86,,,,
,,,4.280443,1.379442,6.236635,,,,,,,,,,54.63,,,,
,,,4.286901,1.379879,6.236809,,,,,,,,,,54.63,,,,
,,,4.28723,1.356852,6.236635,,,,,,,,,,54.63,,,,
,,,4.281243,1.353166,6.236635,,,,,,,,,,54.63,,,,
,,,4.282216,1.348003,6.23646,,,,,,,,,,54.63,,,,
,,,4.281109,1.381996,6.28154,,,,,,,,,,54.63,,,,
,,,4.282073,1.383462,6.28154,,,,,,,,,,54.63,,,,
,,,4.282046,1.360705,6.28154,,,,,,,,,,54.63,,,,
,,,4.28184,1.360711,6.765586,,,,,,,,,,54.63,,,,
,,,4.281842,1.360764,6.743134,,,,,,,,,,54.63,,,,
,,,4.283019,1.367364,6.743134,,,,,,,,,,54.63,,,,
,,,4.269955,1.383905,6.743134,,,,,,,,,,54.63,,,,
,,,4.269952,1.3839,6.743134,,,,,,,,,,54.63,,,,
,,,4.269955,1.38436,6.743134,,,,,,,,,,54.63,,,,
,,,4.25883,1.412004,6.674902,,,,,,,,,,54.63,,,,
,,,4.258829,1.412013,7.013733,,,,,,,,,,54.63,,,,
,,,4.254776,1.412331,7.013731,,,,,,,,,,54.63,,,,
,,,4.245663,1.400953,7.036185,,,,,,,,,,54.63,,,,
,,,4.234537,1.399187,7.036185,,,,,,,,,,54.63,,,,
,,,4.238354,1.398827,6.85379,,,,,,,,,,54.63,,,,
,,,4.192335,1.408527,6.792554,,,,,,,,,,54.63,,,,
,,,4.192332,1.397657,7.131385,,,,,,,,,,54.63,,,,
,,,4.19233,1.397203,7.131385,,,,,,,,,,54.63,,,,
,,,4.232769,1.404078,6.897762,,,,,,,,,,54.63,,,,
,,,4.22,1.402925,6.897762,,,,,,,,,,54.63,,,,
,,,4.186632,1.404399,6.923713,,,,,,,,,,54.63,,,,
,,,4.182832,1.396356,6.923888,,,,,,,,,,54.63,,,,
,,,4.182829,1.398797,6.923887,,,,,,,,,,54.63,,,,
,,,4.149461,1.402422,6.923887,,,,,,,,,,54.63,,,,
,,,4.104952,1.392191,7.193611,,,,,,,,,,54.63,,,,
,,,4.104948,1.396476,7.242014,,,,,,,,,,54.63,,,,
,,,4.10495,1.399011,7.338823,,,,,,,,,,54.63,,,,
,,,4.095699,1.398954,7.329494,,,,,,,,,,54.63,,,,
,,,4.039682,1.398246,7.329494,,,,,,,,,,54.63,,,,
,,,3.997196,1.398177,7.426303,,,,,,,,,,54.63,,,,
,,,4.001774,1.390489,7.368789,,,,,,,,,,54.63,,,,
,,,4.001769,1.395398,7.417194,,,,,,,,,,54.63,,,,
,,,3.994998,1.39051,7.417194,,,,,,,,,,54.63,,,,
,,,3.996663,1.39263,7.417194,,,,,,,,,,54.63,,,,
,,,3.996664,1.39177,7.454167,,,,,,,,,,54.63,,,,
,,,4.029794,1.3918,7.454167,,,,,,,,,,54.63,,,,
,,,4.029794,1.394256,7.480292,,,,,,,,,,54.63,,,,
,,,4.029795,1.390341,7.480292,,,,,,,,,,54.63,,,,
,,,4.029796,1.390312,7.50537,,,,,,,,,,54.63,,,,
,,,4.02979,1.39382,7.505369,,,,,,,,,,54.63,,,,
,,,4.029791,1.389314,7.505369,,,,,,,,,,54.63,,,,
,,,4.037087,1.391416,7.556687,,,,,,,,,,54.63,,,,
,,,4.067416,1.390947,7.556687,,,,,,,,,,54.63,,,,
,,,4.045527,1.258923,7.556687,,,,,,,,,,54.63,,,,
,,,4.045526,1.258971,7.556687,,,,,,,,,,54.63,,,,
,,,4.045525,1.263662,7.556687,,,,,,,,,,54.63,,,,
,,,4.045524,1.267198,7.584682,,,,,,,,,,54.63,,,,
,,,4.045524,1.293264,7.584682,,,,,,,,,,54.63,,,,
,,,4.045527,1.26419,7.584682,,,,,,,,,,54.63,,,,
,,,4.045523,1.296489,7.584682,,,,,,,,,,54.63,,,,
,,,4.045521,1.296539,7.636002,,,,,,,,,,54.63,,,,
,,,4.045524,1.28248,7.636003,,,,,,,,,,54.63,,,,
,,,4.045524,1.299404,7.636003,,,,,,,,,,54.63,,,,
,,,4.045521,1.298751,7.672975,,,,,,,,,,54.63,,,,
,,,4.045521,1.269872,7.663527,,,,,,,,,,54.63,,,,
,,,4.045522,1.255624,7.663527,,,,,,,,,,54.59,,,,
,,,4.05972,1.244565,7.663527,,,,,,,,,,54.59,,,,
,,,4.05972,1.244572,7.663527,,,,,,,,,,54.59,,,,
,,,4.059721,1.23272,7.663527,,,,,,,,,,54.59,,,,
,,,4.059723,1.27725,7.663527,,,,,,,,,,54.59,,,,
,,,4.059722,1.277307,7.663527,,,,,,,,,,54.59,,,,
,,,4.059719,1.283975,7.663527,,,,,,,,,,54.59,,,,
,,,4.059722,1.284046,7.674844,,,,,,,,,,54.59,,,,
,,,4.059722,1.276242,7.674844,,,,,,,,,,54.59,,,,
,,,4.058618,1.274261,7.674844,,,,,,,,,,54.59,,,,
,,,4.058614,1.280903,7.674844,,,,,,,,,,54.59,,,,
,,,4.018363,1.28085,7.674844,,,,,,,,,,54.59,,,,
,,,4.018364,1.280817,7.674844,,,,,,,,,,54.59,,,,
,,,4.018362,1.280765,7.674844,,,,,,,,,,54.59,,,,
,,,4.018361,1.269742,7.674844,,,,,,,,,,54.59,,,,
,,,4.018362,1.269797,7.697121,,,,,,,,,,54.59,,,,
,,,4.018364,1.269773,7.697121,,,,,,,,,,54.59,,,,
,,,4.018364,1.269735,7.709625,,,,,,,,,,54.59,,,,
,,,4.018364,1.269715,7.709625,,,,,,,,,,54.59,,,,
,,,4.018364,1.249627,7.709625,,,,,,,,,,54.59,,,,
,,,4.018365,1.249585,7.709625,,,,,,,,,,54.59,,,,
,,,4.018364,1.268367,7.709625,,,,,,,,,,54.59,,,,
,,,3.988034,1.26018,7.73097,,,,,,,,,,54.59,,,,
,,,4.011065,1.260187,7.709624,,,,,,,,,,54.59,,,,
,,,4.01107,1.260153,7.731898,,,,,,,,,,54.59,,,,
,,,4.011064,1.26165,7.731898,,,,,,,,,,54.59,,,,
,,,3.980739,1.261619,7.731898,,,,,,,,,,54.59,,,,
,,,3.980741,1.261619,7.877114,,,,,,,,,,54.59,,,,
,,,3.980744,1.261586,7.758029,,,,,,,,,,54.59,,,,
,,,3.980743,1.316645,7.877116,,,,,,,,,,54.59,,,,
,,,3.980742,1.316622,7.780306,,,,,,,,,,54.59,,,,
,,,3.957842,1.32718,7.880032,,,,,,,,,,54.59,,,,
,,,3.957841,1.304917,7.891461,,,,,,,,,,54.59,,,,
,,,3.95777,1.304854,7.913739,,,,,,,,,,54.59,,,,
,,,3.923411,1.292224,7.913739,,,,,,,,,,54.59,,,,
,,,3.90051,1.292124,7.913739,,,,,,,,,,54.59,,,,
,,,3.900651,1.505491,7.913739,,,,,,,,,,54.59,,,,
,,,3.900648,1.36009,7.913739,,,,,,,,,,54.59,,,,
,,,3.900656,1.357973,7.91374,,,,,,,,,,54.59,,,,
,,,3.88613,1.309468,7.962146,,,,,,,,,,54.59,,,,
,,,3.828876,1.30944,7.962146,,,,,,,,,,54.59,,,,
,,,3.82803,1.309303,7.962147,,,,,,,,,,54.59,,,,
,,,3.828025,1.301077,7.962147,,,,,,,,,,54.59,,,,
,,,3.778065,1.310211,7.981973,,,,,,,,,,54.59,,,,
,,,3.732255,1.310192,7.957716,,,,,,,,,,54.59,,,,
,,,3.732263,1.310088,7.957716,,,,,,,,,,54.59,,,,
,,,3.717668,1.300966,7.957716,,,,,,,,,,54.59,,,,
,,,3.717672,1.300948,8.006122,,,,,,,,,,54.59,,,,
,,,3.717674,1.302278,7.98489,,,,,,,,,,54.59,,,,
,,,3.717696,1.30877,7.98489,,,,,,,,,,54.59,,,,
,,,3.677258,1.307773,7.98489,,,,,,,,,,54.59,,,,
,,,3.677228,1.308185,8.021868,,,,,,,,,,54.59,,,,
,,,3.677261,1.308186,7.998654,,,,,,,,,,54.59,,,,
,,,3.669936,1.280778,8.27531,,,,,,,,,,54.59,,,,
,,,3.669966,1.280768,8.27531,,,,,,,,,,54.59,,,,
,,,3.669966,1.280768,8.27531,,,,,,,,,,54.59,,,,
,,,3.669934,1.280777,8.232859,,,,,,,,,,54.59,,,,
,,,3.669934,1.280774,8.272395,,,,,,,,,,54.59,,,,
,,,3.655374,1.280791,8.276127,,,,,,,,,,54.59,,,,
,,,3.662636,1.356737,8.552778,,,,,,,,,,54.59,,,,
,,,3.662637,1.356749,8.504374,,,,,,,,,,52.06,,,,
,,,3.662605,1.356745,8.504374,,,,,,,,,,52.06,,,,
,,,3.648037,1.356754,8.616824,,,,,,,,,,52.06,,,,
,,,3.648011,1.358229,8.607492,,,,,,,,,,52.06,,,,
,,,3.64801,1.358696,9.105469,,,,,,,,,,52.06,,,,
,,,3.587358,1.36018,9.500943,,,,,,,,,,52.06,,,,
,,,3.587358,1.348478,9.888261,,,,,,,,,,52.06,,,,
,,,3.580061,1.348495,9.918003,,,,,,,,,,52.06,,,,
,,,3.580055,1.348504,9.918003,,,,,,,,,,52.06,,,,
,,,3.580059,1.348495,9.918003,,,,,,,,,,52.06,,,,
,,,3.580054,1.352105,9.918003,,,,,,,,,,52.06,,,,
,,,3.565465,1.352107,9.918003,,,,,,,,,,52.06,,,,
,,,3.572774,1.351164,10.30795,,,,,,,,,,52.06,,,,
,,,3.558174,1.351187,10.25663,,,,,,,,,,52.06,,,,
,,,3.565472,1.314731,10.25663,,,,,,,,,,52.06,,,,
,,,3.550879,1.314438,10.43647,,,,,,,,,,52.06,,,,
,,,1.339704,1.288287,10.12597,,,,,,,,,,52.06,,,,
,,,1.339714,1.291728,10.51328,,,,,,,,,,52.06,,,,
,,,1.339612,1.291728,10.52261,,,,,,,,,,52.06,,,,
,,,1.339615,1.290236,10.3241,,,,,,,,,,52.06,,,,
,,,1.396884,1.304751,10.3241,,,,,,,,,,52.06,,,,
,,,1.396876,1.304758,10.49928,,,,,,,,,,52.06,,,,
,,,1.396879,1.328496,10.49928,,,,,,,,,,52.06,,,,
,,,1.396879,1.331932,10.3241,,,,,,,,,,52.06,,,,
,,,1.350625,1.274437,10.50395,,,,,,,,,,52.06,,,,
,,,1.384825,1.274462,10.39834,,,,,,,,,,52.06,,,,
,,,1.384823,1.27449,10.72552,,,,,,,,,,52.06,,,,
,,,1.384815,1.273855,10.78753,,,,,,,,,,52.06,,,,
,,,1.384818,1.275369,10.89828,,,,,,,,,,52.06,,,,
,,,1.361896,1.288298,10.89369,,,,,,,,,,52.06,,,,
,,,1.362057,1.275688,10.66053,,,,,,,,,,52.06,,,,
,,,1.373345,1.276264,10.83308,,,,,,,,,,52.06,,,,
,,,1.373344,1.276264,10.86945,,,,,,,,,,52.06,,,,
,,,1.396248,1.285351,10.81133,,,,,,,,,,52.06,,,,
,,,1.382581,1.285351,10.81133,,,,,,,,,,52.06,,,,
,,,1.382564,1.305375,10.72486,,,,,,,,,,52.06,,,,
,,,1.382562,1.305215,10.89819,,,,,,,,,,52.06,,,,
,,,1.394012,1.306149,10.85731,,,,,,,,,,52.06,,,,
,,,1.148588,1.333986,10.84867,,,,,,,,,,52.06,,,,
,,,1.148582,1.323751,10.90125,,,,,,,,,,52.06,,,,
,,,1.14859,1.300568,10.90032,,,,,,,,,,52.06,,,,
,,,1.194392,1.330844,11.0712,,,,,,,,,,52.06,,,,
,,,1.194393,1.332661,11.06829,,,,,,,,,,52.06,,,,
,,,1.240194,1.363123,11.07295,,,,,,,,,,52.06,,,,
,,,1.240152,1.355105,10.94281,,,,,,,,,,52.06,,,,
,,,1.251605,1.329099,10.96173,,,,,,,,,,52.06,,,,
,,,1.251608,1.329133,10.96705,,,,,,,,,,52.06,,,,
,,,1.251427,1.329133,10.98594,,,,,,,,,,52.06,,,,
,,,1.297228,1.333999,10.98232,,,,,,,,,,52.06,,,,
,,,1.308687,1.342416,10.98232,,,,,,,,,,52.06,,,,
,,,1.308688,1.372759,11.01878,,,,,,,,,,52.06,,,,
,,,1.388847,1.372747,11.01878,,,,,,,,,,52.06,,,,
,,,1.3995,1.373586,11.01878,,,,,,,,,,52.06,,,,
,,,1.399513,1.373586,10.84637,,,,,,,,,,52.06,,,,
,,,1.376679,1.374576,11.02812,,,,,,,,,,52.06,,,,
,,,1.376786,1.369007,11.01032,,,,,,,,,,52.06,,,,
,,,1.376789,1.372936,11.01032,,,,,,,,,,52.06,,,,
,,,1.376788,1.37243,11.01032,,,,,,,,,,52.06,,,,
,,,1.376866,1.373851,10.88631,,,,,,,,,,52.06,,,,
,,,1.376867,1.382327,11.11047,,,,,,,,,,52.06,,,,
,,,1.376838,1.382338,11.10732,,,,,,,,,,59,,,,
,,,1.376839,1.378833,11.1123,,,,,,,,,,59,,,,
,,,1.376949,1.382703,11.1123,,,,,,,,,,59,,,,
,,,1.376948,1.375999,10.93167,,,,,,,,,,59,,,,
,,,1.376928,1.38728,10.88793,,,,,,,,,,59,,,,
,,,1.388377,1.380268,11.27058,,,,,,,,,,59,,,,
,,,1.38849,1.395233,11.27058,,,,,,,,,,59,,,,
,,,1.308333,1.396223,11.13004,,,,,,,,,,59,,,,
,,,1.308333,1.396295,11.12808,,,,,,,,,,59,,,,
,,,1.308336,1.398219,10.94634,,,,,,,,,,59,,,,
,,,1.308323,1.404131,11.15331,,,,,,,,,,59,,,,
,,,1.308323,1.401449,11.15331,,,,,,,,,,59,,,,
,,,1.308358,1.407344,11.15331,,,,,,,,,,59,,,,
,,,1.308344,1.407363,11.16069,,,,,,,,,,59,,,,
,,,1.342693,1.400259,11.15602,,,,,,,,,,59,,,,
,,,1.342698,1.400259,11.15602,,,,,,,,,,59,,,,
,,,1.340647,1.400079,11.14731,,,,,,,,,,59,,,,
,,,1.340647,1.403266,10.97957,,,,,,,,,,59,,,,
,,,1.27194,1.395171,10.97957,,,,,,,,,,59,,,,
,,,1.271941,1.398249,11.22888,,,,,,,,,,59,,,,
,,,1.271952,1.404816,11.17467,,,,,,,,,,59,,,,
,,,1.354675,1.404913,11.17663,,,,,,,,,,59,,,,
,,,1.354682,1.401725,11.18211,,,,,,,,,,59,,,,
,,,1.35468,1.402947,11.16811,,,,,,,,,,59,,,,
,,,1.354653,1.411488,11.15481,,,,,,,,,,59,,,,
,,,1.34323,1.410373,11.22106,,,,,,,,,,59,,,,
,,,1.355017,1.41876,11.2041,,,,,,,,,,59,,,,
,,,1.369157,1.418712,11.2041,,,,,,,,,,59,,,,
,,,1.357713,1.415154,11.2041,,,,,,,,,,59,,,,
,,,1.35809,1.415308,11.34036,,,,,,,,,,59,,,,
,,,1.369538,1.421654,11.34036,,,,,,,,,,59,,,,
,,,1.369545,1.403855,11.27326,,,,,,,,,,59,,,,
,,,1.369545,1.419524,11.28726,,,,,,,,,,59,,,,
,,,1.369552,1.42796,11.42352,,,,,,,,,,59,,,,
,,,1.369408,1.431178,11.42352,,,,,,,,,,59,,,,
,,,1.369417,1.429374,11.48525,,,,,,,,,,59,,,,
,,,1.36941,1.426062,11.48525,,,,,,,,,,59,,,,
,,,1.346512,1.431652,11.45496,,,,,,,,,,59,,,,
,,,1.34648,1.4318,11.426,,,,,,,,,,59,,,,
,,,1.335037,1.430811,11.47592,,,,,,,,,,59,,,,
,,,1.300685,1.426622,11.4821,,,,,,,,,,59,,,,
,,,1.357948,1.426621,11.45496,,,,,,,,,,59,,,,
,,,1.357938,1.418016,11.43684,,,,,,,,,,59,,,,
,,,1.323603,1.417888,11.46344,,,,,,,,,,59,,,,
,,,1.323604,1.41683,11.65003,,,,,,,,,,59,,,,
,,,1.323582,1.412568,11.65003,,,,,,,,,,59,,,,
,,,1.323583,1.410636,11.67427,,,,,,,,,,59,,,,
,,,1.312128,1.41213,11.58488,,,,,,,,,,59,,,,
,,,1.312139,1.412147,11.58488,,,,,,,,,,59,,,,
,,,1.312143,1.412134,11.69828,,,,,,,,,,59,,,,
,,,1.300701,1.403529,11.69828,,,,,,,,,,59,,,,
,,,1.300712,1.403529,11.63014,,,,,,,,,,59,,,,
,,,1.300708,1.348892,11.70334,,,,,,,,,,59,,,,
,,,1.266364,1.345154,11.75336,,,,,,,,,,59,,,,
,,,1.266366,1.3441,11.7347,,,,,,,,,,59,,,,
,,,1.289225,1.343585,11.77995,,,,,,,,,,59,,,,
,,,1.277786,1.340591,11.77995,,,,,,,,,,59,,,,
,,,1.277784,1.340922,11.77995,,,,,,,,,,59,,,,
,,,1.277805,1.335154,11.77995,,,,,,,,,,59,,,,
,,,1.277805,1.333908,11.78928,,,,,,,,,,59,,,,
,,,1.277812,1.333885,11.78789,,,,,,,,,,98,,,,
,,,1.300741,1.335678,11.77693,,,,,,,,,,98,,,,
,,,1.243479,1.334092,11.7816,,,,,,,,,,98,,,,
,,,1.243454,1.33496,11.7816,,,,,,,,,,98,,,,
,,,1.243472,1.326372,11.82685,,,,,,,,,,98,,,,
,,,1.24347,1.326061,11.82219,,,,,,,,,,98,,,,
,,,1.232016,1.324518,11.78557,,,,,,,,,,98,,,,
,,,1.254896,1.324523,11.86894,,,,,,,,,,98,,,,
,,,1.254893,1.324511,11.86894,,,,,,,,,,98,,,,
,,,1.25489,1.324518,11.93707,,,,,,,,,,98,,,,
,,,1.254887,1.319801,11.84706,,,,,,,,,,98,,,,
,,,1.060215,1.320836,11.91385,,,,,,,,,,98,,,,
,,,1.060211,1.3168,11.8221,,,,,,,,,,98,,,,
,,,1.060209,1.318289,11.86736,,,,,,,,,,98,,,,
,,,0.9914997,1.317019,11.9631,,,,,,,,,,98,,,,
,,,0.9914929,1.317036,11.95843,,,,,,,,,,98,,,,
,,,0.9914907,1.317495,11.91117,,,,,,,,,,98,,,,
,,,0.991492,1.318102,11.91117,,,,,,,,,,98,,,,
,,,1.025868,1.313422,11.91117,,,,,,,,,,98,,,,
,,,1.025838,1.317074,11.94063,,,,,,,,,,98,,,,
,,,1.025838,1.312647,11.93596,,,,,,,,,,98,,,,
,,,1.025835,1.313122,11.93596,,,,,,,,,,98,,,,
,,,1.025833,1.313128,11.93596,,,,,,,,,,98,,,,
,,,1.037285,1.313128,11.93911,,,,,,,,,,98,,,,
,,,1.037309,1.313228,11.93911,,,,,,,,,,98,,,,
,,,1.037322,1.305692,11.93911,,,,,,,,,,98,,,,
,,,1.037314,1.311673,11.93911,,,,,,,,,,98,,,,
,,,1.037311,1.311669,11.93911,,,,,,,,,,98,,,,
,,,1.071665,1.304757,11.9797,,,,,,,,,,98,,,,
,,,1.02586,1.307516,11.9797,,,,,,,,,,98,,,,
,,,1.025817,1.302938,11.95427,,,,,,,,,,98,,,,
,,,1.025853,1.302934,11.95541,,,,,,,,,,98,,,,
,,,1.025847,1.302477,11.95541,,,,,,,,,,98,,,,
,,,0.9227859,1.30127,11.99961,,,,,,,,,,98,,,,
,,,0.7968301,1.301173,11.9939,,,,,,,,,,98,,,,
,,,0.7967786,1.254047,11.9939,,,,,,,,,,98,,,,
,,,0.7968179,1.251083,11.9939,,,,,,,,,,98,,,,
,,,0.7853398,1.256181,12.00276,,,,,,,,,,98,,,,
,,,0.7853398,1.25725,12.00276,,,,,,,,,,98,,,,
,,,0.7738816,1.256185,11.99238,,,,,,,,,,98,,,,
,,,0.7738816,1.250862,11.982,,,,,,,,,,98,,,,
,,,0.773908,1.250442,11.982,,,,,,,,,,98,,,,
,,,0.7738764,1.250446,12.07232,,,,,,,,,,98,,,,
,,,0.7624249,1.252572,12.07546,,,,,,,,,,98,,,,
,,,0.7624249,1.255754,12.19049,,,,,,,,,,98,,,,
,,,0.7624577,1.256085,12.03262,,,,,,,,,,98,,,,
,,,0.7624602,1.255451,12.1147,,,,,,,,,,98,,,,
,,,0.7625958,1.254667,12.04333,,,,,,,,,,98,,,,
,,,0.7625958,1.252074,12.08928,,,,,,,,,,98,,,,
,,,0.7740988,1.25208,12.08928,,,,,,,,,,98,,,,
,,,0.7740794,1.25495,11.99674,,,,,,,,,,98,,,,
,,,0.7740954,1.254509,11.99675,,,,,,,,,,98,,,,
,,,0.7741689,1.254519,11.99675,,,,,,,,,,98,,,,
,,,0.7741689,1.259064,11.9999,,,,,,,,,,98,,,,
,,,0.7970915,1.2587,11.9999,,,,,,,,,,98,,,,
,,,0.7971976,1.255263,12.11056,,,,,,,,,,98,,,,
,,,0.7972096,1.260759,12.07416,,,,,,,,,,98,,,,
,,,0.7972372,1.260532,12.09399,,,,,,,,,,98,,,,
,,,0.7972843,1.260822,12.09399,,,,,,,,,,98,,,,
,,,0.7972843,1.259752,12.07008,,,,,,,,,,98,,,,
,,,0.7972797,1.257357,12.11733,,,,,,,,,,65,,,,
,,,0.7972808,1.256304,12.09877,,,,,,,,,,65,,,,
,,,0.7973152,1.256009,12.1165,,,,,,,,,,65,,,,
,,,0.7973152,1.254841,12.24777,,,,,,,,,,65,,,,
,,,0.7973095,1.249117,12.20245,,,,,,,,,,65,,,,
,,,0.7974566,1.239069,12.20245,,,,,,,,,,65,,,,
,,,0.8432749,1.257374,12.17904,,,,,,,,,,65,,,,
,,,0.9120098,1.259831,12.18605,,,,,,,,,,65,,,,
,,,0.9120098,1.276718,12.05134,,,,,,,,,,65,,,,
,,,0.9120413,1.279122,12.05449,,,,,,,,,,65,,,,
,,,0.9120616,1.264262,12.02009,,,,,,,,,,65,,,,
,,,0.9006103,1.264057,12.04683,,,,,,,,,,65,,,,
,,,0.9006177,1.261826,12.09524,,,,,,,,,,65,,,,
,,,0.9006234,1.263426,11.95897,,,,,,,,,,65,,,,
,,,0.9235485,1.263443,11.95897,,,,,,,,,,65,,,,
,,,0.9235482,1.267918,12.04683,,,,,,,,,,65,,,,
,,,0.9234676,1.26923,12.03068,,,,,,,,,,65,,,,
,,,0.9234837,1.269338,12.03068,,,,,,,,,,65,,,,
,,,0.9236286,1.269597,12.03634,,,,,,,,,,65,,,,
,,,0.9582841,1.269752,12.04771,,,,,,,,,,65,,,,
,,,0.9925786,1.229934,12.04771,,,,,,,,,,65,,,,
,,,0.9926497,1.234394,12.0378,,,,,,,,,,65,,,,
,,,1.004161,1.229682,12.04421,,,,,,,,,,65,,,,
,,,1.004161,1.288748,11.85469,,,,,,,,,,65,,,,
,,,1.004099,1.285542,11.88472,,,,,,,,,,65,,,,
,,,1.004155,1.285538,11.85737,,,,,,,,,,65,,,,
,,,1.004155,1.286894,11.85877,,,,,,,,,,65,,,,
,,,1.004136,1.309058,11.84885,,,,,,,,,,65,,,,
,,,1.004133,1.309154,11.88565,,,,,,,,,,65,,,,
,,,1.004205,1.287773,11.88478,,,,,,,,,,65,,,,
,,,1.015617,1.301596,11.8562,,,,,,,,,,65,,,,
,,,1.027069,1.30151,11.8562,,,,,,,,,,65,,,,
,,,1.027069,1.301502,11.8598,,,,,,,,,,65,,,,
,,,1.027136,1.301543,11.87123,,,,,,,,,,65,,,,
,,,0.9927818,1.30155,11.87123,,,,,,,,,,65,,,,
,,,1.00425,1.301552,11.87415,,,,,,,,,,65,,,,
,,,1.015701,1.286005,11.82329,,,,,,,,,,65,,,,
,,,1.015706,1.286031,11.81746,,,,,,,,,,65,,,,
,,,1.015706,1.384887,11.79425,,,,,,,,,,65,,,,
,,,1.014565,1.382344,11.89106,,,,,,,,,,65,,,,
,,,0.9802108,1.382703,11.86284,,,,,,,,,,65,,,,
,,,0.9916618,1.581938,11.88756,,,,,,,,,,65,,,,
,,,0.9916618,1.581959,11.88756,,,,,,,,,,65,,,,
,,,1.003112,1.58198,11.86161,,,,,,,,,,65,,,,
,,,1.003112,1.582012,11.86161,,,,,,,,,,65,,,,
,,,1.015168,1.598284,11.72535,,,,,,,,,,65,,,,
,,,0.9579134,1.60422,11.71872,,,,,,,,,,65,,,,
,,,0.9693646,1.604303,11.70735,,,,,,,,,,65,,,,
,,,0.969364,1.604279,11.70776,,,,,,,,,,65,,,,
,,,0.9808155,1.46627,11.69318,,,,,,,,,,65,,,,
,,,0.9808152,1.46459,11.68181,,,,,,,,,,65,,,,
,,,0.9808163,1.489314,11.68181,,,,,,,,,,65,,,,
,,,0.9579133,1.489295,11.73021,,,,,,,,,,65,,,,
,,,0.9579149,1.45821,11.6835,,,,,,,,,,65,,,,
,,,0.9121099,1.455387,11.66892,,,,,,,,,,65,,,,
,,,0.8892074,1.462023,11.69598,,,,,,,,,,65,,,,
,,,0.8892083,1.462099,11.68863,,,,,,,,,,65,,,,
,,,0.8892083,1.46208,11.68874,,,,,,,,,,65,,,,
,,,0.8548545,1.514405,11.69283,,,,,,,,,,65,,,,
,,,0.831952,1.503682,11.68396,,,,,,,,,,65,,,,
,,,0.8205006,1.503585,11.68064,,,,,,,,,,79.56,,,,
,,,0.7861468,1.496427,11.66634,,,,,,,,,,79.56,,,,
,,,0.7403414,1.496572,11.67042,,,,,,,,,,79.56,,,,
,,,0.6945372,1.497787,11.67695,,,,,,,,,,79.56,,,,
,,,0.6601836,1.539252,11.62854,,,,,,,,,,79.56,,,,
,,,0.6487374,1.518056,11.69462,,,,,,,,,,79.56,,,,
,,,0.6143824,1.511195,11.69462,,,,,,,,,,79.56,,,,
,,,0.6029314,1.56641,11.69462,,,,,,,,,,79.56,,,,
,,,0.5800296,1.566376,11.70197,,,,,,,,,,79.56,,,,
,,,0.5694697,1.56639,11.70197,,,,,,,,,,79.56,,,,
,,,0.5580186,1.545912,11.63969,,,,,,,,,,79.56,,,,
,,,0.5477293,1.556252,11.65951,,,,,,,,,,79.56,,,,
,,,0.5257232,1.590415,11.65951,,,,,,,,,,79.56,,,,
,,,0.5142699,1.567916,11.49124,,,,,,,,,,79.56,,,,
,,,0.5028236,1.588551,11.49124,,,,,,,,,,79.56,,,,
,,,0.5142703,1.588571,11.5137,,,,,,,,,,79.56,,,,
,,,0.5142754,1.589182,11.50963,,,,,,,,,,79.56,,,,
,,,0.514273,1.591123,11.70581,,,,,,,,,,79.56,,,,
,,,0.5142752,1.590593,11.70581,,,,,,,,,,79.56,,,,
,,,0.5142741,1.590615,11.70581,,,,,,,,,,79.56,,,,
,,,0.5142838,1.608571,11.72827,,,,,,,,,,79.56,,,,
,,,0.514281,1.610594,11.28939,,,,,,,,,,79.56,,,,
,,,0.5371938,1.610765,11.28939,,,,,,,,,,79.56,,,,
,,,0.5371872,1.621575,11.28939,,,,,,,,,,79.56,,,,
,,,0.5371827,1.632622,11.28939,,,,,,,,,,79.56,,,,
,,,0.405233,1.616029,11.28939,,,,,,,,,,79.56,,,,
,,,0.405233,1.624476,11.14388,,,,,,,,,,79.56,,,,
,,,0.4052386,1.652585,11.14389,,,,,,,,,,79.56,,,,
,,,0.4052386,1.654757,11.19229,,,,,,,,,,79.56,,,,
,,,0.3823359,1.644705,11.31849,,,,,,,,,,79.56,,,,
,,,0.3824262,1.651358,11.10189,,,,,,,,,,79.56,,,,
